Reg_com,dep_com,siren,insee,nom_com,ptot_2023,pmun_2023,pcap_2023
44,57,215703398,57339,Hultehouse,371,366,5
44,57,215703406,57340,Hundling,1375,1355,20
44,57,215703414,57341,Hunting,723,707,16
44,57,215703422,57342,Ibigny,94,94,0
44,57,215703430,57343,Illange,1844,1814,30
44,57,215703448,57344,Imling,745,737,8
44,57,215703455,57345,Inglange,444,412,32
44,57,215703463,57346,Insming,602,593,9
44,57,215703471,57347,Insviller,178,173,5
44,57,215703489,57348,Ippling,814,797,17
44,57,215703497,57349,Jallaucourt,151,148,3
44,57,215703505,57350,Jouy-aux-Arches,1444,1424,20
44,57,215703513,57351,Jury,1335,1317,18
44,57,215703521,57352,Jussy,462,446,16
44,57,215703539,57353,Juvelize,73,72,1
44,57,215703547,57354,Juville,126,121,5
44,57,215703554,57355,Kalhausen,818,799,19
44,57,215703562,57356,Kanfen,1248,1210,38
44,57,215703570,57357,Kappelkinger,409,407,2
44,57,215703588,57358,Kédange-sur-Canner,1104,1080,24
44,57,215703596,57359,Kemplich,176,172,4
44,57,215703604,57360,Kerbach,1229,1207,22
44,57,215703612,57361,Kerling-lès-Sierck,628,610,18
44,57,215703620,57362,Kerprich-aux-Bois,187,182,5
44,57,215703646,57364,Kirsch-lès-Sierck,321,314,7
44,57,215703653,57365,Kirschnaumen,482,471,11
44,57,215703661,57366,Kirviller,141,139,2
44,57,215703679,57367,Klang,222,218,4
44,57,215703687,57368,Knutange,3245,3197,48
44,57,215703703,57370,Koenigsmacker,2318,2278,40
44,57,215703711,57371,Haute-Kontz,593,586,7
44,57,215703729,57372,Kuntzig,1386,1360,26
44,57,215703737,57373,Lachambre,945,926,19
44,57,215703745,57374,Lafrimbolle,204,198,6
44,57,215703752,57375,Lagarde,190,185,5
44,57,215703760,57376,Lambach,499,492,7
44,57,215703778,57377,Landange,251,247,4
44,57,215703794,57379,Landroff,274,272,2
44,57,215703802,57380,Laneuveville-lès-Lorquin,108,106,2
44,57,215703810,57381,Laneuveville-en-Saulnois,292,286,6
44,57,215703828,57382,Langatte,589,581,8
44,57,215703836,57383,Languimberg,166,160,6
44,57,215703844,57384,Laning,641,623,18
44,57,215703851,57385,Laquenexy,1281,1258,23
44,57,215703869,57386,Laudrefang,353,346,7
44,57,215703877,57387,Laumesfeld,294,293,1
44,57,215703885,57388,Launstroff,265,258,7
44,57,215703893,57389,Lelling,477,465,12
44,57,215703901,57390,Lemberg,1458,1420,38
44,57,215703919,57391,Lemoncourt,65,63,2
44,57,215703927,57392,Lemud,543,539,4
44,57,215703935,57393,Lengelsheim,199,196,3
44,57,215703943,57394,Léning,358,346,12
44,57,215703950,57395,Lesse,208,204,4
44,57,215703968,57396,Lessy,763,736,27
44,57,215703976,57397,Ley,102,102,0
44,57,215703984,57398,Leyviller,516,506,10
44,57,215703992,57399,Lezey,98,91,7
44,57,215704016,57401,Lidrezing,85,84,1
44,57,215704024,57402,Liederschiedt,120,119,1
44,57,215704032,57403,Liéhon,129,129,0
44,57,215704040,57404,Lindre-Basse,216,210,6
44,57,215704057,57405,Lindre-Haute,54,54,0
44,57,215704065,57406,Liocourt,144,141,3
44,57,215704073,57407,Lixheim,595,589,6
44,57,215704081,57408,Lixing-lès-Rouhling,865,847,18
44,57,215704099,57409,Lixing-lès-Saint-Avold,685,670,15
44,57,215704107,57410,Lhor,143,140,3
44,57,215704115,57411,Lommerange,351,350,1
44,57,215704123,57412,Longeville-lès-Metz,3990,3926,64
44,57,215704131,57413,Longeville-lès-Saint-Avold,3709,3627,82
44,57,215704149,57414,Lorquin,1169,1144,25
44,57,215704156,57415,Lorry-lès-Metz,1812,1737,75
44,57,215704164,57416,Lorry-Mardigny,672,664,8
44,57,215704172,57417,Lostroff,72,69,3
44,57,215704180,57418,Loudrefing,326,323,3
44,57,215704198,57419,Loupershouse,922,902,20
44,57,215704214,57421,Loutzviller,157,154,3
44,57,215704222,57422,Louvigny,894,883,11
44,57,215704230,57423,Lubécourt,73,72,1
44,57,215704248,57424,Lucy,237,235,2
44,57,215704255,57425,Luppy,579,575,4
44,57,215704263,57426,Luttange,909,900,9
44,57,215704271,57427,Lutzelbourg,575,565,10
44,57,215704289,57428,Macheren,2828,2778,50
44,57,215704305,57430,Mainvillers,332,327,5
44,57,215704313,57431,Maizeroy,412,409,3
44,57,215704339,57433,Maizières-lès-Metz,11892,11776,116
44,57,215704347,57434,Maizières-lès-Vic,491,482,9
44,57,215704362,57436,Malaucourt-sur-Seille,135,129,6
44,57,215704370,57437,Malling,660,647,13
44,57,215704388,57438,Malroy,355,350,5
44,57,200084853,57439,Manderen-Ritzing,615,602,13
44,57,215704404,57440,Manhoué,144,141,3
44,57,215704412,57441,Manom,3008,2947,61
44,57,215704420,57442,Many,240,238,2
44,57,215704438,57443,Marange-Silvange,6502,6446,56
44,57,215704446,57444,Marange-Zondrange,363,358,5
44,57,215704453,57445,Marieulles,711,700,11
44,57,215704461,57446,Marimont-lès-Bénestroff,45,45,0
44,57,215704479,57447,Marly,10187,9961,226
44,57,215704487,57448,Marsal,251,245,6
44,57,215704495,57449,Marsilly,597,594,3
44,57,215704511,57451,Marthille,172,168,4
44,57,215704529,57452,La Maxe,1049,1034,15
44,57,215704537,57453,Maxstadt,308,297,11
44,57,215704545,57454,Mécleuves,1212,1187,25
44,57,215704552,57455,Mégange,146,143,3
44,57,215704560,57456,Meisenthal,686,662,24
44,57,215704578,57457,Menskirch,139,137,2
44,57,215704594,57459,Merschweiller,291,289,2
44,57,215704602,57460,Merten,1488,1471,17
44,57,215704610,57461,Métairies-Saint-Quirin,284,276,8
44,57,215704628,57462,Metting,438,431,7
44,57,215704636,57463,Metz,122036,120211,1825
44,57,215704644,57464,Metzeresche,1006,978,28
44,57,215704651,57465,Metzervisse,2319,2268,51
44,57,215704669,57466,Metzing,674,665,9
44,57,215704677,57467,Mey,310,308,2
44,57,215704685,57468,Mittelbronn,690,673,17
44,57,215704693,57469,Mittersheim,599,595,4
44,57,215704701,57470,Molring,4,4,0
44,57,215704719,57471,Momerstroff,300,297,3
44,57,215704727,57472,Moncheux,147,147,0
44,57,215704735,57473,Moncourt,67,65,2
44,57,215704743,57474,Mondelange,5758,5701,57
44,57,215704750,57475,Mondorff,542,527,15
44,57,215704768,57476,Monneren,417,407,10
44,57,215704776,57477,Montbronn,1641,1597,44
44,57,215704784,57478,Montdidier,86,86,0
44,57,215704792,57479,Montenach,491,479,12
44,57,215704800,57480,Montigny-lès-Metz,22135,21788,347
44,57,215704818,57481,Montois-la-Montagne,2747,2730,17
44,57,200073609,57482,Ogy-Montoy-Flanville,1806,1777,29
44,57,215704834,57483,Morhange,3475,3390,85
44,57,215704842,57484,Morsbach,2703,2675,28
44,57,215704859,57485,Morville-lès-Vic,126,124,2
44,57,215704867,57486,Morville-sur-Nied,117,116,1
44,57,215704875,57487,Moulins-lès-Metz,5079,5021,58
44,57,215704883,57488,Moussey,569,561,8
44,57,215704891,57489,Mouterhouse,288,288,0
44,57,215704909,57490,Moyenvic,345,341,4
44,57,215704917,57491,Moyeuvre-Grande,7412,7349,63
44,57,215704925,57492,Moyeuvre-Petite,457,448,9
44,57,215704933,57493,Mulcey,215,211,4
44,57,215704941,57494,Munster,236,236,0
44,57,215704958,57495,Narbéfontaine,116,115,1
44,57,215704966,57496,Nébing,340,334,6
44,57,215704974,57497,Nelling,271,262,9
44,57,215704982,57498,Neufchef,2646,2593,53
44,57,215704990,57499,Neufgrange,1387,1357,30
44,57,215705005,57500,Neufmoulins,43,43,0
44,57,215705013,57501,Neufvillage,40,40,0
44,57,215705021,57502,Neunkirchen-lès-Bouzonville,343,331,12
44,57,215705047,57504,Niderhoff,283,278,5
44,57,215705054,57505,Niderviller,1214,1192,22
44,57,215705062,57506,Niederstinzel,252,247,5
44,57,215705070,57507,Niedervisse,273,271,2
44,57,215705088,57508,Nilvange,4483,4430,53
44,57,215705096,57509,Nitting,498,487,11
44,57,215705104,57510,Noisseville,1119,1108,11
44,57,215705112,57511,Norroy-le-Veneur,1040,1019,21
44,57,215705120,57512,Nouilly,723,712,11
44,57,215705138,57513,Nousseviller-lès-Bitche,155,154,1
44,57,215705146,57514,Nousseviller-Saint-Nabor,1211,1186,25
44,57,215705153,57515,Novéant-sur-Moselle,1861,1836,25
44,57,215705161,57516,Oberdorff,349,339,10
44,57,215705179,57517,Obergailbach,283,279,4
44,57,215705187,57518,Oberstinzel,337,327,10
44,57,215705195,57519,Obervisse,163,160,3
44,57,215705203,57520,Obreck,33,32,1
44,57,215705211,57521,oeting,2765,2711,54
44,57,215705245,57524,Ommeray,130,129,1
44,57,215705252,57525,Oriocourt,56,55,1
44,57,215705260,57526,Ormersviller,379,378,1
44,57,215705278,57527,Orny,361,357,4
44,57,215705286,57528,Oron,106,105,1
44,57,215705294,57529,Ottange,3193,3127,66
44,57,215705302,57530,Ottonville,444,438,6
44,57,215705310,57531,Oudrenne,754,742,12
44,57,215705328,57532,Pagny-lès-Goin,233,230,3
44,57,215705336,57533,Pange,894,876,18
44,57,215705344,57534,Peltre,1953,1830,123
44,57,215705351,57535,Petit-Réderching,1459,1426,33
44,57,215705369,57536,Petit-Tenquin,222,219,3
44,57,215705377,57537,Petite-Rosselle,6324,6257,67
44,57,215705385,57538,Pettoncourt,299,296,3
44,57,215705393,57539,Pévange,48,45,3
44,57,215705401,57540,Phalsbourg,4939,4700,239
44,57,215705419,57541,Philippsbourg,613,600,13
44,57,215705427,57542,Piblange,983,973,10
44,57,215705435,57543,Pierrevillers,1517,1495,22
44,57,215705443,57544,Plaine-de-Walsch,627,610,17
44,57,215705450,57545,Plappeville,2088,2032,56
44,57,215705468,57546,Plesnois,834,803,31
44,57,215705476,57547,Pommérieux,719,709,10
44,57,215705484,57548,Pontoy,588,581,7
44,57,215705492,57549,Pontpierre,757,743,14
44,57,215705500,57550,Porcelette,2538,2473,65
44,57,215705518,57551,Postroff,215,208,7
44,57,215705526,57552,Pouilly,737,727,10
44,57,215705534,57553,Pournoy-la-Chétive,637,624,13
44,57,215705542,57554,Pournoy-la-Grasse,731,710,21
44,57,215705559,57555,Prévocourt,112,112,0
44,57,215705567,57556,Puttelange-aux-Lacs,3127,3081,46
44,57,215705575,57557,Puttelange-lès-Thionville,1040,1016,24
44,57,215705583,57558,Puttigny,77,77,0
44,57,215705591,57559,Puzieux,170,170,0
44,57,215705609,57560,Racrange,634,621,13
44,57,215705617,57561,Rahling,742,722,20
44,57,215708629,57562,Ranguevaux,883,865,18
44,57,215705633,57563,Raville,252,250,2
44,57,215705641,57564,Réchicourt-le-Château,578,564,14
44,57,215705658,57565,Rédange,1015,996,19
44,57,215705666,57566,Réding,2413,2349,64
44,57,215705674,57567,Rémelfang,147,146,1
44,57,215705682,57568,Rémelfing,1390,1367,23
44,57,215705690,57569,Rémeling,326,320,6
44,57,215705708,57570,Rémering,421,416,5
44,57,215705716,57571,Rémering-lès-Puttelange,1072,1040,32
44,57,215705724,57572,Rémilly,2109,2009,100
44,57,215705732,57573,Réning,136,134,2
44,57,215705740,57574,Basse-Rentgen,535,522,13
44,57,215705757,57575,Retonfey,1374,1344,30
44,57,215705765,57576,Rettel,850,796,54
44,57,215705773,57577,Reyersviller,377,371,6
44,57,200085231,57578,Rezonville-Vionville,501,494,7
44,57,215705799,57579,Rhodes,129,128,1
44,57,215705807,57580,Riche,189,187,2
44,57,215705815,57581,Richeling,358,351,7
44,57,215705823,57582,Richemont,2134,2090,44
44,57,215705831,57583,Richeval,135,129,6
44,57,215705849,57584,Rimling,673,656,17
44,57,215705864,57586,Rochonvillers,188,186,2
44,57,215705872,57587,Rodalbe,251,248,3
44,57,215705880,57588,Rodemack,1325,1292,33
44,57,215705898,57589,Rohrbach-lès-Bitche,2355,2305,50
44,57,215705906,57590,Rolbing,265,259,6
44,57,215705914,57591,Rombas,9955,9864,91
44,57,215705922,57592,Romelfing,351,344,7
44,57,215705930,57593,Roncourt,1040,1029,11
44,57,215705948,57594,Roppeviller,101,98,3
44,57,215705955,57595,Rorbach-lès-Dieuze,49,49,0
44,57,215705963,57596,Rosbruck,751,740,11
44,57,215705971,57597,Rosselange,2592,2567,25
44,57,215705989,57598,Rouhling,2048,1995,53
44,57,215705997,57599,Roupeldange,369,361,8
44,57,215706003,57600,Roussy-le-Village,1468,1443,25
44,57,215706011,57601,Rozérieulles,1363,1322,41
44,57,215706029,57602,Rurange-lès-Thionville,2452,2399,53
44,57,215706037,57603,Russange,1290,1268,22
44,57,215706045,57604,Rustroff,635,630,5
44,57,215706052,57605,Sailly-Achâtel,305,303,2
44,57,215706060,57606,Saint-Avold,15494,15171,323
44,57,215706078,57607,Sainte-Barbe,779,769,10
44,57,215706094,57609,Saint-Epvre,175,173,2
44,57,215706102,57610,Saint-François-Lacroix,317,311,6
44,57,215706110,57611,Saint-Georges,203,197,6
44,57,215706128,57612,Saint-Hubert,242,237,5
44,57,215706136,57613,Saint-Jean-de-Bassel,349,344,5
44,57,215706144,57614,Saint-Jean-Kourtzerode,707,703,4
44,57,215706151,57615,Saint-Jean-Rohrbach,988,969,19
44,57,215706169,57616,Saint-Julien-lès-Metz,3531,3467,64
44,57,215706177,57617,Saint-Jure,289,283,6
44,57,215706185,57618,Saint-Louis,660,642,18
44,57,215706193,57619,Saint-Louis-lès-Bitche,476,467,9
44,57,215706201,57620,Sainte-Marie-aux-Chênes,4522,4463,59
44,57,215706219,57621,Saint-Médard,110,109,1
44,57,215706227,57622,Saint-Privat-la-Montagne,1920,1897,23
44,57,215706235,57623,Saint-Quirin,754,705,49
44,57,215706243,57624,Sainte-Ruffine,601,570,31
44,57,215706250,57625,Salonnes,176,174,2
44,57,215706268,57626,Sanry-lès-Vigy,535,523,12
44,57,215706276,57627,Sanry-sur-Nied,360,357,3
44,57,215706284,57628,Sarralbe,4540,4450,90
44,57,215706292,57629,Sarraltroff,786,780,6
44,57,215706300,57630,Sarrebourg,12582,12278,304
44,57,215706318,57631,Sarreguemines,21017,20555,462
44,57,215706334,57633,Sarreinsming,1293,1261,32
44,57,215706342,57634,Saulny,1551,1511,40
44,57,215706359,57635,Schalbach,375,368,7
44,57,215706367,57636,Schmittviller,330,322,8
44,57,215706375,57637,Schneckenbusch,314,307,7
44,57,215706383,57638,Schoeneck,2514,2473,41
44,57,215706391,57639,Schorbach,545,536,9
44,57,215706409,57640,Schwerdorff,488,474,14
44,57,215706417,57641,Schweyen,315,309,6
44,57,215706425,57642,Scy-Chazelles,2717,2665,52
44,57,215706433,57643,Secourt,207,201,6
44,57,215706441,57644,Seingbouse,1785,1741,44
44,57,215706458,57645,Semécourt,1030,1021,9
44,57,215706474,57647,Serémange-Erzange,4220,4164,56
44,57,215706482,57648,Servigny-lès-Raville,506,501,5
44,57,215706490,57649,Servigny-lès-Sainte-Barbe,482,478,4
44,57,215706508,57650,Sierck-les-Bains,1789,1776,13
44,57,215706516,57651,Siersthal,645,639,6
44,57,215706524,57652,Sillegny,590,584,6
44,57,215706532,57653,Silly-en-Saulnois,34,33,1
44,57,215706540,57654,Silly-sur-Nied,714,703,11
44,57,215706557,57655,Solgne,1177,1124,53
44,57,215706565,57656,Sorbey,391,385,6
44,57,215706573,57657,Sotzeling,21,21,0
44,57,215706581,57658,Soucht,1058,1038,20
44,57,215706599,57659,Spicheren,3283,3227,56
44,57,215706607,57660,Stiring-Wendel,11174,11043,131
44,57,215706615,57661,Sturzelbronn,173,172,1
44,57,215706623,57662,Suisse,99,98,1
44,57,215706631,57663,Talange,8009,7832,177
44,57,215706649,57664,Tarquimpol,63,61,2
44,57,215706656,57665,Tenteling,1070,1051,19
44,57,215706664,57666,Terville,7421,7328,93
44,57,215706672,57667,Téterchen,783,775,8
44,57,215706680,57668,Teting-sur-Nied,1298,1264,34
44,57,215706698,57669,Théding,2503,2459,44
44,57,215706706,57670,Thicourt,133,132,1
44,57,215706714,57671,Thimonville,154,154,0
44,57,215706722,57672,Thionville,42117,41383,734
44,57,215706730,57673,Thonville,50,49,1
44,57,215706748,57674,Tincry,178,174,4
44,57,215706755,57675,Torcheville,119,118,1
44,57,215706763,57676,Tragny,91,90,1
44,57,215706771,57677,Trémery,1045,1024,21
44,57,215706789,57678,Tressange,2331,2301,30
44,57,215706797,57679,Tritteling-Redlach,536,526,10
44,57,215706805,57680,Troisfontaines,1284,1255,29
44,57,215706813,57681,Tromborn,339,334,5
44,57,215706821,57682,Turquestein-Blancrupt,11,11,0
44,57,215706839,57683,Uckange,6988,6951,37
44,57,215706847,57684,Vahl-Ebersing,519,509,10
44,57,215706854,57685,Vahl-lès-Bénestroff,153,150,3
44,57,215706862,57686,Vahl-lès-Faulquemont,248,247,1
44,57,215706870,57687,Vallerange,216,212,4
44,57,215706896,57689,Valmestroff,334,329,5
44,57,215706904,57690,Valmont,3044,2976,68
44,57,215706912,57691,Valmunster,89,85,4
44,57,215706920,57692,Vannecourt,73,73,0
44,57,215706938,57693,Vantoux,827,808,19
44,57,215706946,57694,Vany,463,452,11
44,57,215706953,57695,Varize-Vaudoncourt,515,506,9
44,57,215706961,57696,Varsberg,992,968,24
44,57,215706979,57697,Vasperviller,323,314,9
44,57,215706987,57698,Vatimont,320,314,6
44,57,215707001,57700,Vaudreching,507,499,8
44,57,215707019,57701,Vaux,842,816,26
44,57,215707027,57702,Vaxy,169,169,0
44,57,215707035,57703,Veckersviller,251,234,17
44,57,215707043,57704,Veckring,662,647,15
44,57,215707050,57705,Velving,214,209,5
44,57,215707068,57706,Vergaville,558,545,13
44,57,215707076,57707,Vernéville,676,670,6
44,57,215707084,57708,Verny,2025,1981,44
44,57,215707092,57709,Vescheim,317,310,7
44,57,215707118,57711,Vibersviller,408,400,8
44,57,215707126,57712,Vic-sur-Seille,1376,1332,44
44,57,215707134,57713,Vieux-Lixheim,254,248,6
44,57,215707142,57714,Haute-Vigneulles,451,442,9
44,57,215707159,57715,Vigny,394,383,11
44,57,215707167,57716,Vigy,1691,1673,18
44,57,215707175,57717,Viller,185,181,4
44,57,215707183,57718,Villers-Stoncourt,217,216,1
44,57,215707191,57719,Villers-sur-Nied,85,82,3
44,57,215707209,57720,Villing,513,501,12
44,57,215707217,57721,Vilsberg,357,346,11
44,57,215707233,57723,Virming,299,293,6
44,57,215707241,57724,Vitry-sur-Orne,3051,3019,32
44,57,215707258,57725,Vittersbourg,350,343,7
44,57,215707266,57726,Vittoncourt,389,385,4
44,57,215707274,57727,Viviers,125,124,1
44,57,215707282,57728,Voimhaut,257,254,3
44,57,215707308,57730,Volmerange-lès-Boulay,579,565,14
44,57,215707316,57731,Volmerange-les-Mines,2349,2308,41
44,57,215707324,57732,Volmunster,788,768,20
44,57,215707332,57733,Volstroff,2077,2048,29
44,57,215707340,57734,Voyer,467,458,9
44,57,215707365,57736,Vry,630,619,11
44,57,215707373,57737,Vulmont,34,32,2
44,57,215707381,57738,Waldhouse,396,387,9
44,57,215707399,57739,Waldweistroff,515,510,5
44,57,215707407,57740,Waldwisse,823,812,11
44,57,215707415,57741,Walschbronn,420,408,12
44,57,215707423,57742,Walscheid,1538,1496,42
44,57,215707431,57743,Waltembourg,248,241,7
44,57,215707456,57745,Wiesviller,942,920,22
44,57,215707464,57746,Willerwald,1570,1538,32
44,57,215707472,57747,Wintersbourg,269,266,3
44,57,215707480,57748,Wittring,771,752,19
44,57,215707498,57749,Voelfling-lès-Bouzonville,162,156,6
44,57,215707506,57750,Woelfling-lès-Sarreguemines,736,710,26
44,57,215707514,57751,Woippy,14649,14526,123
44,57,215707522,57752,Woustviller,2941,2891,50
44,57,215707530,57753,Wuisse,60,59,1
44,57,215707548,57754,Xanrey,110,109,1
44,57,215707555,57755,Xocourt,99,99,0
44,57,215707563,57756,Xouaxange,318,314,4
44,57,215707571,57757,Yutz,17580,17304,276
44,57,215707597,57759,Zarbeling,67,66,1
44,57,215707605,57760,Zetting,874,854,20
44,57,215707613,57761,Zilling,277,273,4
44,57,215707621,57762,Zimming,710,704,6
44,57,215707639,57763,Zommange,49,47,2
44,57,215707647,57764,Zoufftgen,1270,1253,17
44,57,215707654,57765,Diesen,1073,1057,16
44,57,215708637,57767,Stuckange,1370,1336,34
27,58,215800012,58001,Achun,159,159,0
27,58,215800020,58002,Alligny-Cosne,932,919,13
27,58,215800038,58003,Alligny-en-Morvan,608,601,7
27,58,215800046,58004,Alluy,382,374,8
27,58,215800053,58005,Amazy,226,222,4
27,58,215800061,58006,Anlezy,245,242,3
27,58,215800079,58007,Annay,349,344,5
27,58,215800087,58008,Anthien,172,168,4
27,58,215800095,58009,Arbourse,127,126,1
27,58,215800103,58010,Arleuf,662,651,11
27,58,215800111,58011,Armes,288,283,5
27,58,215800129,58012,Arquian,584,571,13
27,58,215800137,58013,Arthel,97,95,2
27,58,215800145,58014,Arzembouy,66,65,1
27,58,215800152,58015,Asnan,122,119,3
27,58,215800160,58016,Asnois,143,139,4
27,58,215800178,58017,Aunay-en-Bazois,232,225,7
27,58,215800186,58018,Authiou,45,45,0
27,58,215800194,58019,Avrée,86,84,2
27,58,215800202,58020,Avril-sur-Loire,250,246,4
27,58,215800210,58021,Azy-le-Vif,208,203,5
27,58,215800236,58023,Bazoches,176,173,3
27,58,215800244,58024,Bazolles,291,280,11
27,58,215800251,58025,Béard,170,163,7
27,58,200055051,58026,Beaulieu,150,141,9
27,58,215800277,58027,Beaumont-la-Ferrière,123,120,3
27,58,215800285,58028,Beaumont-Sardolles,121,118,3
27,58,215800293,58029,Beuvron,83,83,0
27,58,215800301,58030,Biches,294,282,12
27,58,215800319,58031,Billy-Chevannes,300,297,3
27,58,215800327,58032,Billy-sur-Oisy,364,357,7
27,58,215800335,58033,Bitry,310,301,9
27,58,215800343,58034,Blismes,191,185,6
27,58,215800350,58035,Bona,299,297,2
27,58,215800368,58036,Bouhy,471,462,9
27,58,215800376,58037,Brassy,627,591,36
27,58,215800384,58038,Breugnon,161,156,5
27,58,215800392,58039,Brèves,234,231,3
27,58,215800400,58040,Brinay,147,144,3
27,58,215800418,58041,Brinon-sur-Beuvron,172,167,5
27,58,215800426,58042,Bulcy,142,140,2
27,58,215800434,58043,Bussy-la-Pesle,53,53,0
27,58,215800442,58044,La Celle-sur-Loire,815,804,11
27,58,215800459,58045,La Celle-sur-Nièvre,159,158,1
27,58,215800467,58046,Cercy-la-Tour,1721,1697,24
27,58,215800475,58047,Cervon,654,639,15
27,58,215800483,58048,Cessy-les-Bois,119,114,5
27,58,215800491,58049,Chalaux,85,83,2
27,58,215800509,58050,Challement,47,45,2
27,58,215800517,58051,Challuy,1655,1522,133
27,58,215800525,58052,Champallement,49,48,1
27,58,215800533,58053,Champlemy,333,325,8
27,58,215800541,58054,Champlin,41,40,1
27,58,215800558,58055,Champvert,766,752,14
27,58,215800566,58056,Champvoux,298,291,7
27,58,215800574,58057,Chantenay-Saint-Imbert,1127,1108,19
27,58,215800582,58058,La Chapelle-Saint-André,303,298,5
27,58,215800590,58059,La Charité-sur-Loire,4726,4673,53
27,58,215800608,58060,Charrin,624,614,10
27,58,215800616,58061,Chasnay,126,125,1
27,58,215800624,58062,Château-Chinon (Ville),2317,1934,383
27,58,215800632,58063,Château-Chinon (Campagne),557,549,8
27,58,215800640,58064,Châteauneuf-Val-de-Bargis,506,491,15
27,58,215800657,58065,Châtillon-en-Bazois,928,912,16
27,58,215800665,58066,Châtin,82,82,0
27,58,215800673,58067,Chaulgnes,1531,1508,23
27,58,215800681,58068,Chaumard,206,205,1
27,58,215800699,58069,Chaumot,167,163,4
27,58,215800707,58070,Chazeuil,58,58,0
27,58,215800715,58071,Chevannes-Changy,144,137,7
27,58,215800723,58072,Chevenon,633,623,10
27,58,215800731,58073,Chevroches,130,126,4
27,58,215800749,58074,Chiddes,355,344,11
27,58,215800756,58075,Chitry-les-Mines,222,218,4
27,58,215800764,58076,Chougny,81,81,0
27,58,215800772,58077,Ciez,380,373,7
27,58,215800780,58078,Cizely,53,53,0
27,58,215800798,58079,Clamecy,3779,3594,185
27,58,215800806,58080,La Collancelle,168,167,1
27,58,215800814,58081,Colméry,275,271,4
27,58,215800822,58082,Corancy,288,284,4
27,58,215800830,58083,Corbigny,1493,1397,96
27,58,215800848,58084,Corvol-d'Embernard,99,95,4
27,58,215800855,58085,Corvol-l'Orgueilleux,742,730,12
27,58,215800863,58086,Cosne-Cours-sur-Loire,9658,9415,243
27,58,215800871,58087,Cossaye,701,689,12
27,58,215800889,58088,Coulanges-lès-Nevers,3779,3708,71
27,58,215800897,58089,Couloutre,199,192,7
27,58,215800905,58090,Courcelles,220,219,1
27,58,215800921,58092,Crux-la-Ville,407,397,10
27,58,215800939,58093,Cuncy-lès-Varzy,128,126,2
27,58,215800947,58094,Dampierre-sous-Bouhy,448,444,4
27,58,215800954,58095,Decize,5375,5193,182
27,58,215800962,58096,Devay,506,496,10
27,58,215800970,58097,Diennes-Aubigny,92,91,1
27,58,215800988,58098,Dirol,115,110,5
27,58,215800996,58099,Dommartin,164,161,3
27,58,215801010,58101,Dompierre-sur-Nièvre,192,190,2
27,58,215801028,58102,Donzy,1596,1571,25
27,58,215801036,58103,Dornecy,477,469,8
27,58,215801044,58104,Dornes,1497,1473,24
27,58,215801051,58105,Druy-Parigny,311,307,4
27,58,215801069,58106,Dun-les-Places,359,356,3
27,58,215801077,58107,Dun-sur-Grandry,146,144,2
27,58,215801085,58108,Empury,87,86,1
27,58,215801093,58109,Entrains-sur-Nohain,751,739,12
27,58,215801101,58110,Epiry,241,239,2
27,58,215801119,58111,Fâchin,104,104,0
27,58,215801127,58112,La Fermeté,636,629,7
27,58,215801135,58113,Fertrève,97,96,1
27,58,215801143,58114,Fléty,95,91,4
27,58,215801150,58115,Fleury-sur-Loire,230,224,6
27,58,215801168,58116,Flez-Cuzy,134,130,4
27,58,215801176,58117,Fourchambault,4120,4069,51
27,58,215801184,58118,Fours,648,641,7
27,58,215801192,58119,Frasnay-Reugny,81,79,2
27,58,215801200,58120,Gâcogne,219,219,0
27,58,215801218,58121,Garchizy,3795,3750,45
27,58,215801226,58122,Garchy,436,425,11
27,58,215801234,58123,Germenay,132,121,11
27,58,215801242,58124,Germigny-sur-Loire,774,767,7
27,58,215801259,58125,Gien-sur-Cure,94,92,2
27,58,215801267,58126,Gimouille,450,438,12
27,58,215801275,58127,Giry,191,188,3
27,58,215801283,58128,Glux-en-Glenne,91,90,1
27,58,215801291,58129,Gouloux,175,170,5
27,58,215801309,58130,Grenois,97,94,3
27,58,215801317,58131,Guérigny,2568,2525,43
27,58,215801325,58132,Guipy,237,227,10
27,58,215801333,58133,Héry,74,72,2
27,58,215801341,58134,Imphy,3233,3195,38
27,58,215801358,58135,Isenay,101,101,0
27,58,215801366,58136,Jailly,70,68,2
27,58,215801374,58137,Lamenay-sur-Loire,71,71,0
27,58,215801382,58138,Langeron,365,352,13
27,58,215801390,58139,Lanty,113,113,0
27,58,215801408,58140,Larochemillay,233,229,4
27,58,215801416,58141,Lavault-de-Frétoy,72,72,0
27,58,215801424,58142,Limanton,240,239,1
27,58,215801432,58143,Limon,146,141,5
27,58,215801440,58144,Livry,696,681,15
27,58,215801457,58145,Lormes,1297,1267,30
27,58,215801465,58146,Lucenay-lès-Aix,1000,981,19
27,58,215801473,58147,Lurcy-le-Bourg,281,276,5
27,58,215801481,58148,Luthenay-Uxeloup,623,613,10
27,58,215801499,58149,Luzy,2033,1994,39
27,58,215801507,58150,Lys,108,108,0
27,58,215801515,58151,La Machine,3283,3231,52
27,58,215801523,58152,Magny-Cours,1431,1404,27
27,58,215801531,58153,Magny-Lormes,72,70,2
27,58,215801549,58154,La Maison-Dieu,116,115,1
27,58,215801556,58155,La Marche,575,558,17
27,58,215801564,58156,Marcy,144,142,2
27,58,215801572,58157,Marigny-l'Église,295,279,16
